Year,Month,Coastal Tmin,Middle Tmin,Northern Tmin
2011,10,23.69677419,22.49483871,22.96290323
2011,11,24.57833333,22.964,21.47
2011,12,2.618709677,21.51612903,18.50725806
2012,1,23.81048387,21.1116129,19.29435484
2012,2,24.51655172,22.89103448,23.46637931
2012,3,25.92322581,23.95290323,25.71612903
2012,4,25.38066667,23.47833333,25.13583333
2012,5,24.60322581,23.03494624,24.00645161
2012,6,23.67266667,22.68933333,23.52222222
2012,7,23.47526882,22.05096774,22.70752688
2012,8,22.35032258,21.19193548,22.20483871
2012,9,23.90111111,22.00333333,22.03666667
2012,10,24.62473118,21.79462366,23.09032258
2012,11,25.32888889,21.78333333,NA
2012,12,24.76258065,22.28387097,20.78548387
2013,1,24.56935484,21.76516129,19.5172043
2013,2,25.86285714,23.09642857,22.25595238
2013,3,26.03354839,23.28193548,25.98494624
2013,4,25.40466667,23.258,25.05444444
2013,5,24.72322581,22.53677419,24.21612903
2013,6,24.3325,21.9775,23.67222222
2013,7,23.51935484,21.42096774,22.96129032
2013,8,22.53806452,21.05806452,22.24032258
2013,9,23.76533333,22.01388889,22.24166667
2013,10,24.26967742,22.18870968,22.58225806
2013,11,24.92533333,22.95444444,22.47
2013,12,24.26129032,21.27483871,19.96129032
2014,1,24.84677419,22.69225806,21.10967742
2014,2,24.39017857,20.43660714,23.80535714
2014,3,25.2716129,23.60752688,25.21290323
2014,4,25.22266667,23.49833333,10.89333333
2014,5,25.0766129,23.66064516,25.38064516
2014,6,24.436,22.97444445,24.04666667
2014,7,23.89193548,22.22473118,23.81505376
2014,8,23.06387097,21.8516129,22.95268817
2014,9,23.70266667,22.01466667,21.935
2014,10,24.13978495,16.17580645,22.95698925
2014,11,24.434,22.648,22.61555556
2014,12,24.63096774,22.10053764,19.82688172
2015,1,23.41532258,20.84462366,19.48172043
2015,2,25.20238095,23.33357143,23.84761905
2015,3,25.36967742,23.62365591,25.24516129
2015,4,25.78866667,23.64611111,25.85444445
2015,5,25.30903226,23.38225806,25.92903226
2015,6,24.31533333,22.74,24.51222222
2015,7,23.78387097,22.32688172,23.34193548
2015,8,23.3,22.02193548,22.86666667
2015,9,23.74933333,22.60266667,22.78777778
2015,10,24.425,22.82849462,23.4655914
2015,11,24.902,22.78933333,21.5625
2015,12,23.93935484,21.3683871,-0.258064516
2016,1,24.47806452,22.19247312,20.32258065
2016,2,25.02413793,23.62356322,22.53563218
2016,3,25.98451613,24.29677419,25.88817204
2016,4,26.13933333,24.12611111,26.56666667
2016,5,25.48645161,23.69677419,25.78870968
2016,6,24.28466667,22.56533333,24.67
2016,7,23.77870968,22.53548387,22.19784946
2016,8,23.38,22.33870968,23.46344086
2016,9,24.22066667,22.52833333,22.78444444
2016,10,24.72064516,22.75806452,23.07956989
2016,11,25.33733333,23.74266667,22.21888889
2016,12,24.93483871,22.33870968,20.93333333
